library,scheme,N,category,scenario,operation,metric,mean,std,ci_low,ci_high,median,iqr_low,iqr_high,flag
SEAL,CKKS,4096,5,standard,keygen,peak_memory_mb,6.0390625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,4096,5,standard,multiply,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,4096,5,standard,relinearize,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,8192,1,standard,add,latency_ms,0.058538171,0.004170066321888476,0.05771073937148693,0.05936560262851307,0.0579385,0.057417075,0.05843400000000001,HIGH_VARIANCE
SEAL,CKKS,8192,1,standard,add,energy_pkg_j_per_op,0.14849120300952381,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,standard,add,peak_memory_mb,767.265625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,standard,decrypt,latency_ms,0.14863115,0.0007674658203161466,0.14847886813095654,0.14878343186904344,0.14854450000000002,0.148198,0.1489475,
SEAL,CKKS,8192,1,standard,decrypt,energy_pkg_j_per_op,0.07582366117142857,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,standard,decrypt,peak_memory_mb,391.3984375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,standard,encrypt,latency_ms,2.9753109,0.06374669774128848,2.9626621721734083,2.987959627826592,2.964795,2.9454100000000003,2.9934275,
SEAL,CKKS,8192,1,standard,encrypt,energy_pkg_j_per_op,0.07078345435238095,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,standard,encrypt,peak_memory_mb,204.04296875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,standard,keygen,latency_ms,65.289162,1.6765700628703617,64.95649412607304,65.62182987392697,65.04235,64.17155,65.972775,
SEAL,CKKS,8192,1,standard,keygen,energy_pkg_j_per_op,0.0019563620095238094,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,standard,keygen,peak_memory_mb,15.4765625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,standard,multiply,latency_ms,0.45126305,0.011207046401165597,0.4490393288553592,0.4534867711446408,0.4468015,0.44588275,0.45028674999999996,
SEAL,CKKS,8192,1,standard,multiply,energy_pkg_j_per_op,0.1619279250095238,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,standard,multiply,peak_memory_mb,767.72265625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,standard,relinearize,latency_ms,2.1785712,0.07800379570251695,2.163093554627898,2.1940488453721017,2.156835,2.1335550000000003,2.2009025,
SEAL,CKKS,8192,1,standard,relinearize,energy_pkg_j_per_op,0.22446916964761907,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,standard,relinearize,peak_memory_mb,580.3203125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,standard,add,latency_ms,0.038118988,0.001560787209257501,0.0378092939561572,0.038428682043842796,0.0377386,0.0369342,0.038897075,
SEAL,CKKS,8192,3,standard,add,energy_pkg_j_per_op,0.11690185008571428,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,standard,add,peak_memory_mb,513.0703125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,standard,decrypt,latency_ms,0.101579377,0.0029523805801542117,0.10099356064053235,0.10216519335946765,0.100759,0.10014925,0.10176675,
SEAL,CKKS,8192,3,standard,decrypt,energy_pkg_j_per_op,0.06065821475238096,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,standard,decrypt,peak_memory_mb,262.453125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,standard,encrypt,latency_ms,2.3335455,0.010917714118150224,2.331379188657419,2.335711811342581,2.33167,2.3280424999999996,2.336875,
SEAL,CKKS,8192,3,standard,encrypt,energy_pkg_j_per_op,0.054408992923809525,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,standard,encrypt,peak_memory_mb,137.66796875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,standard,keygen,latency_ms,43.089751,1.0882672649206995,42.87381516450878,43.30568683549122,43.12479999999999,42.4927,43.757575,
SEAL,CKKS,8192,3,standard,keygen,energy_pkg_j_per_op,0.0013818637238095237,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,standard,keygen,peak_memory_mb,11.2890625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,standard,multiply,latency_ms,0.29645746,0.0037930766899921245,0.29570483129330505,0.29721008870669496,0.2956925,0.29518525,0.296371,
SEAL,CKKS,8192,3,standard,multiply,energy_pkg_j_per_op,0.12251942906666667,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,standard,multiply,peak_memory_mb,513.14453125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,standard,relinearize,latency_ms,1.257571,0.009621649567721761,1.2556618559825503,1.2594801440174497,1.2543449999999998,1.2521425000000002,1.2626600000000001,
SEAL,CKKS,8192,3,standard,relinearize,energy_pkg_j_per_op,0.1624591766,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,standard,relinearize,peak_memory_mb,388.1015625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,standard,add,latency_ms,0.0196959,0.0017448556284232813,0.019349682788401153,0.020042117211598844,0.0190285,0.018784025,0.020541325,HIGH_VARIANCE
SEAL,CKKS,8192,5,standard,add,energy_pkg_j_per_op,0.087227232,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,standard,add,peak_memory_mb,259.28125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,standard,decrypt,latency_ms,0.051237311,0.0013885688221028738,0.05096178882047391,0.05151283317952609,0.05108925,0.050453325,0.051528825,
SEAL,CKKS,8192,5,standard,decrypt,energy_pkg_j_per_op,0.04790893554285715,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,standard,decrypt,peak_memory_mb,133.9375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,standard,encrypt,latency_ms,1.7653172,0.027776240121966313,1.759805791349866,1.770828608650134,1.76074,1.7582825,1.7635525,
SEAL,CKKS,8192,5,standard,encrypt,energy_pkg_j_per_op,0.04120228963809524,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,standard,encrypt,peak_memory_mb,71.4765625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,standard,keygen,latency_ms,24.851554,0.7273282560192752,24.707236294503875,24.995871705496125,25.04365,24.712600000000002,25.246174999999997,
SEAL,CKKS,8192,5,standard,keygen,energy_pkg_j_per_op,0.0008454043619047619,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,standard,keygen,peak_memory_mb,7.453125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,standard,multiply,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,8192,5,standard,relinearize,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
