library,scheme,N,category,scenario,operation,batch_size,metric,mean,std,ci_low,ci_high,median,iqr_low,iqr_high,flag
SEAL,CKKS,8192,1,edge_batch,decrypt,10,latency_ms,1.3139473333333334,0.019947421392999286,1.3064988437726877,1.321395822893979,1.3118949999999998,1.3038775,1.3231125,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,decrypt,10,throughput_items_per_sec,7610.6551201189695,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,decrypt,10,energy_pkg_j_per_op,0.11036916060606061,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,decrypt,10,peak_memory_mb,19.87109375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,decrypt,100,latency_ms,13.28522,0.17705435951204948,13.158562941190842,13.411877058809159,13.24095,13.177575000000001,13.2658,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,decrypt,100,throughput_items_per_sec,7527.161763222589,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,decrypt,100,energy_pkg_j_per_op,0.08194963749999999,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,decrypt,100,peak_memory_mb,53.5625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,encrypt,1,latency_ms,2.6747499,0.020153443673702285,2.6707510195429798,2.6787487804570205,2.672615,2.6632375,2.6868625,
SEAL,CKKS,8192,1,edge_batch,encrypt,1,throughput_items_per_sec,373.8667304931949,,,,,,,
SEAL,CKKS,8192,1,edge_batch,encrypt,1,energy_pkg_j_per_op,0.19411750476190476,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,encrypt,1,peak_memory_mb,16.4921875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,encrypt,10,latency_ms,26.71133,0.06858994170757299,26.68571809484651,26.73694190515349,26.700499999999998,26.661925,26.76585,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,encrypt,10,throughput_items_per_sec,374.3729720684069,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,encrypt,10,energy_pkg_j_per_op,0.10321704242424243,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,encrypt,10,peak_memory_mb,18.2109375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,encrypt,100,latency_ms,267.0546,0.6884561149573921,266.5621081637075,267.5470918362925,266.8035,266.46375,267.65725,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,encrypt,100,throughput_items_per_sec,374.4552612087566,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,encrypt,100,energy_pkg_j_per_op,0.07541364416666667,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,encrypt,100,peak_memory_mb,35.25390625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,multiply,1,latency_ms,0.43792708,0.013401675757331486,0.43526789677826383,0.4405862632217362,0.436944,0.4286435,0.44283525,
SEAL,CKKS,8192,1,edge_batch,multiply,1,throughput_items_per_sec,2283.4851866205668,,,,,,,
SEAL,CKKS,8192,1,edge_batch,multiply,1,energy_pkg_j_per_op,0.26516355238095235,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,multiply,1,peak_memory_mb,17.73046875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,multiply,10,latency_ms,4.341172333333334,0.04859607360919075,4.323026261225314,4.359318405441353,4.332285000000001,4.314965,4.348075,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,multiply,10,throughput_items_per_sec,2303.5252305502418,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,multiply,10,energy_pkg_j_per_op,0.1816424212121212,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,multiply,10,peak_memory_mb,24.53515625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,multiply,100,latency_ms,41.6573,0.13650920196903268,41.55964719964291,41.75495280035709,41.625550000000004,41.56295,41.723299999999995,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,multiply,100,throughput_items_per_sec,2400.5396413113667,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,multiply,100,energy_pkg_j_per_op,0.157453875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,multiply,100,peak_memory_mb,92.1015625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,relinearize,1,latency_ms,1.8199342,0.10979634699982076,1.7981482227060692,1.841720177293931,1.8066,1.79606,1.8189799999999998,HIGH_VARIANCE
SEAL,CKKS,8192,1,edge_batch,relinearize,1,throughput_items_per_sec,549.4704149193965,,,,,,,HIGH_VARIANCE
SEAL,CKKS,8192,1,edge_batch,relinearize,1,energy_pkg_j_per_op,0.3039799047619048,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,relinearize,1,peak_memory_mb,18.0859375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,relinearize,10,latency_ms,18.399686666666668,0.11653355808915965,18.35617232093792,18.443201012395416,18.3599,18.339125,18.428525,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,relinearize,10,throughput_items_per_sec,543.4875159105969,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,relinearize,10,energy_pkg_j_per_op,0.2210598,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,relinearize,10,peak_memory_mb,23.08984375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,relinearize,100,latency_ms,183.6946,0.4430548498775317,183.37765765341632,184.0115423465837,183.476,183.4095,183.92325,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,relinearize,100,throughput_items_per_sec,544.3818163408179,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,1,edge_batch,relinearize,100,energy_pkg_j_per_op,0.19568301083333334,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,1,edge_batch,relinearize,100,peak_memory_mb,73.765625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,add,1,latency_ms,0.03185776,0.0029197546912317304,0.0312784173247184,0.0324371026752816,0.030958,0.030501999999999998,0.032085,HIGH_VARIANCE
SEAL,CKKS,8192,3,edge_batch,add,1,throughput_items_per_sec,31389.526445048243,,,,,,,HIGH_VARIANCE
SEAL,CKKS,8192,3,edge_batch,add,1,energy_pkg_j_per_op,0.20810909523809526,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,add,1,peak_memory_mb,13.01953125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,add,10,latency_ms,0.36288176666666666,0.025418359477548606,0.3533903952514266,0.3723731380819067,0.356799,0.3475645,0.37046675000000007,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,add,10,throughput_items_per_sec,27557.18506294015,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,add,10,energy_pkg_j_per_op,0.14670983030303028,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,add,10,peak_memory_mb,17.53515625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,add,100,latency_ms,3.781017,0.040993386472020645,3.7516920978881156,3.810341902111884,3.770355,3.7593525,3.7763925,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,add,100,throughput_items_per_sec,26447.910707621788,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,add,100,energy_pkg_j_per_op,0.12242017250000002,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,add,100,peak_memory_mb,62.58984375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,decrypt,1,latency_ms,0.08505614,0.004059209519056139,0.08425070476622479,0.08586157523377522,0.08375250000000001,0.0830535,0.0843505,
SEAL,CKKS,8192,3,edge_batch,decrypt,1,throughput_items_per_sec,11756.940768767545,,,,,,,
SEAL,CKKS,8192,3,edge_batch,decrypt,1,energy_pkg_j_per_op,0.16152918095238097,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,decrypt,1,peak_memory_mb,12.5703125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,decrypt,10,latency_ms,0.8558151666666667,0.01201846877355512,0.8513273966721856,0.8603029366611478,0.853655,0.84905975,0.8586497499999999,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,decrypt,10,throughput_items_per_sec,11684.76604469306,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,decrypt,10,energy_pkg_j_per_op,0.08732213636363637,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,decrypt,10,peak_memory_mb,14.6640625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,decrypt,100,latency_ms,8.960581,0.03932854418584252,8.932447054314885,8.988714945685114,8.96892,8.9469475,8.98479,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,decrypt,100,throughput_items_per_sec,11159.990630071869,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,decrypt,100,energy_pkg_j_per_op,0.068172235,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,decrypt,100,peak_memory_mb,37.16796875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,encrypt,1,latency_ms,2.1270739,0.016783706257780938,2.1237436485532863,2.130404151446714,2.12814,2.1201675,2.1348725,
SEAL,CKKS,8192,3,edge_batch,encrypt,1,throughput_items_per_sec,470.12941111260875,,,,,,,
SEAL,CKKS,8192,3,edge_batch,encrypt,1,energy_pkg_j_per_op,0.15372521904761907,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,encrypt,1,peak_memory_mb,12.421875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,encrypt,10,latency_ms,21.21066666666667,0.04364275295003128,21.19437019489011,21.226963138443228,21.22085,21.168225,21.24425,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,encrypt,10,throughput_items_per_sec,471.460900176012,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,encrypt,10,energy_pkg_j_per_op,0.08494896363636364,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,encrypt,10,peak_memory_mb,13.609375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,encrypt,100,latency_ms,213.8269,4.430081450216862,210.65781064057484,216.99598935942515,211.93200000000002,211.48275,213.73225000000002,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,encrypt,100,throughput_items_per_sec,467.66800622372585,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,encrypt,100,energy_pkg_j_per_op,0.06310637583333333,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,encrypt,100,peak_memory_mb,24.828125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,multiply,1,latency_ms,0.2889636,0.008323121362332837,0.2873121121502748,0.2906150878497252,0.286482,0.28237900000000005,0.29443199999999997,
SEAL,CKKS,8192,3,edge_batch,multiply,1,throughput_items_per_sec,3460.6434858923412,,,,,,,
SEAL,CKKS,8192,3,edge_batch,multiply,1,energy_pkg_j_per_op,0.23417266666666667,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,multiply,1,peak_memory_mb,12.984375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,multiply,10,latency_ms,2.8325863333333334,0.017462590257626382,2.8260656949674434,2.8391069716992234,2.826015,2.820225,2.844425,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,multiply,10,throughput_items_per_sec,3530.342529130327,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,multiply,10,energy_pkg_j_per_op,0.15044494242424242,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,multiply,10,peak_memory_mb,17.4765625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,multiply,100,latency_ms,27.8291,0.1520122217308716,27.720357007392877,27.937842992607123,27.7641,27.749025,27.827025,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,multiply,100,throughput_items_per_sec,3593.360906389355,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,multiply,100,energy_pkg_j_per_op,0.1263013625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,multiply,100,peak_memory_mb,62.53515625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,relinearize,1,latency_ms,1.0962507,0.010977664399437004,1.0940724932209809,1.098428906779019,1.094335,1.0888675,1.103215,
SEAL,CKKS,8192,3,edge_batch,relinearize,1,throughput_items_per_sec,912.2001016738235,,,,,,,
SEAL,CKKS,8192,3,edge_batch,relinearize,1,energy_pkg_j_per_op,0.2438177523809524,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,relinearize,1,peak_memory_mb,13.33203125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,relinearize,10,latency_ms,11.126623333333333,0.04815254269315467,11.108642878391203,11.144603788275463,11.11605,11.095775000000001,11.143775,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,relinearize,10,throughput_items_per_sec,898.7452617400846,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,relinearize,10,energy_pkg_j_per_op,0.1781998909090909,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,relinearize,10,peak_memory_mb,16.66015625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,relinearize,100,latency_ms,111.7144,0.7637096888798077,111.16807499990313,112.26072500009687,111.32900000000001,111.26575,111.86500000000001,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,relinearize,100,throughput_items_per_sec,895.1397492176479,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,3,edge_batch,relinearize,100,energy_pkg_j_per_op,0.1481229725,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,3,edge_batch,relinearize,100,peak_memory_mb,50.46875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,add,1,latency_ms,0.01660874,0.002284290295461458,0.016155487247340103,0.017061992752659898,0.015684,0.0153165,0.016957,HIGH_VARIANCE
SEAL,CKKS,8192,5,edge_batch,add,1,throughput_items_per_sec,60209.26331557962,,,,,,,HIGH_VARIANCE
SEAL,CKKS,8192,5,edge_batch,add,1,energy_pkg_j_per_op,0.17887025714285715,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,add,1,peak_memory_mb,8.9140625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,add,10,latency_ms,0.17257266666666668,0.012588882164867518,0.16787190081138056,0.1772734325219528,0.17219299999999998,0.16017025000000001,0.18360474999999998,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,8192,5,edge_batch,add,10,throughput_items_per_sec,57946.60413584229,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,8192,5,edge_batch,add,10,energy_pkg_j_per_op,0.12465439090909089,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,add,10,peak_memory_mb,11.1640625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,add,100,latency_ms,1.998602,0.03500345913065042,1.9735620337780273,2.0236419662219727,2.012775,1.9926825,2.02028,reduced_reps_at_batch_size
SEAL,CKKS,8192,5,edge_batch,add,100,throughput_items_per_sec,50034.97444713855,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,5,edge_batch,add,100,energy_pkg_j_per_op,0.0922785025,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,add,100,peak_memory_mb,33.80859375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,decrypt,1,latency_ms,0.04363705,0.0028054662637555824,0.043080384628235234,0.04419371537176476,0.04234,0.04190575,0.0451675,HIGH_VARIANCE
SEAL,CKKS,8192,5,edge_batch,decrypt,1,throughput_items_per_sec,22916.30621226687,,,,,,,HIGH_VARIANCE
SEAL,CKKS,8192,5,edge_batch,decrypt,1,energy_pkg_j_per_op,0.1525153333333333,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,decrypt,1,peak_memory_mb,8.6953125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,decrypt,10,latency_ms,0.4319661,0.034841620431604485,0.4189560251162425,0.4449761748837575,0.4280375,0.41869275000000006,0.43268675,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,8192,5,edge_batch,decrypt,10,throughput_items_per_sec,23149.96477732859,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,8192,5,edge_batch,decrypt,10,energy_pkg_j_per_op,0.07466539393939393,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,decrypt,10,peak_memory_mb,9.72265625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,decrypt,100,latency_ms,4.603558,0.03681871951421804,4.5772194747265065,4.629896525273493,4.60205,4.5897025,4.608345,reduced_reps_at_batch_size
SEAL,CKKS,8192,5,edge_batch,decrypt,100,throughput_items_per_sec,21722.328685768705,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,5,edge_batch,decrypt,100,energy_pkg_j_per_op,0.05006119333333334,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,decrypt,100,peak_memory_mb,21.2265625,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,encrypt,1,latency_ms,1.6066818999999999,0.017086447680349864,1.6032915780870254,1.6100722219129744,1.60748,1.5973325,1.618005,
SEAL,CKKS,8192,5,edge_batch,encrypt,1,throughput_items_per_sec,622.4007378187307,,,,,,,
SEAL,CKKS,8192,5,edge_batch,encrypt,1,energy_pkg_j_per_op,0.1300884,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,encrypt,1,peak_memory_mb,8.62109375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,encrypt,10,latency_ms,16.184153333333335,0.12377655823222801,16.137934406902623,16.230372259764046,16.1363,16.11785,16.222749999999998,reduced_reps_at_batch_size
SEAL,CKKS,8192,5,edge_batch,encrypt,10,throughput_items_per_sec,617.8883624022346,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,5,edge_batch,encrypt,10,energy_pkg_j_per_op,0.06814662121212121,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,encrypt,10,peak_memory_mb,9.18359375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,encrypt,100,latency_ms,161.4098,0.6287175306394245,160.96004257255225,161.85955742744773,161.183,160.983,161.49575,reduced_reps_at_batch_size
SEAL,CKKS,8192,5,edge_batch,encrypt,100,throughput_items_per_sec,619.5410687579069,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,8192,5,edge_batch,encrypt,100,energy_pkg_j_per_op,0.04723197833333333,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,encrypt,100,peak_memory_mb,14.87109375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,8192,5,edge_batch,multiply,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,8192,5,edge_batch,multiply,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,8192,5,edge_batch,multiply,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,8192,5,edge_batch,relinearize,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,8192,5,edge_batch,relinearize,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,8192,5,edge_batch,relinearize,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
